year,AS-RCEC_TaiESM1_r1i1p1f1_co2mass_1pctCO2,AS-RCEC_TaiESM1_r1i1p1f1_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1-HR_r1i1p1f2_co2mass_1pctCO2,CNRM-CERFACS_CNRM-CM6-1-HR_r1i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2_co2mass_1pctCO2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r2i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r3i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r4i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r5i1p1f2_co2mass_abrupt-4xCO2,CNRM-CERFACS_CNRM-CM6-1_r6i1p1f2_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r1i1p1f1_co2mass_1pctCO2,IPSL_IPSL-CM6A-LR_r10i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r11i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r12i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r1i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r2i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r3i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r4i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r5i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r6i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r7i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r8i1p1f1_co2mass_abrupt-4xCO2,IPSL_IPSL-CM6A-LR_r9i1p1f1_co2mass_abrupt-4xCO2,MOHC_UKESM1-0-LL_r1i1p1f2_co2mass_1pctCO2,MOHC_UKESM1-0-LL_r2i1p1f2_co2mass_1pctCO2,MOHC_UKESM1-0-LL_r3i1p1f2_co2mass_1pctCO2,MOHC_UKESM1-0-LL_r4i1p1f2_co2mass_1pctCO2,MPI-M_MPI-ESM1-2-HR_r1i1p1f1_co2mass_1pctCO2,MPI-M_MPI-ESM1-2-HR_r1i1p1f1_co2mass_abrupt-4xCO2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1_co2mass_1pctCO2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1_co2mass_abrupt-4xCO2,NCAR_CESM2-FV2_r1i1p1f1_co2mass_1pctCO2,NCAR_CESM2-WACCM-FV2_r1i1p1f1_co2mass_1pctCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2mass_1pctCO2,NCAR_CESM2-WACCM_r1i1p1f1_co2mass_abrupt-4xCO2,NCAR_CESM2_r1i1p1f1_co2mass_1pctCO2,NCAR_CESM2_r1i1p1f1_co2mass_abrupt-4xCO2,NCC_NorCPM1_r1i1p1f1_co2mass_1pctCO2,NCC_NorCPM1_r1i1p1f1_co2mass_abrupt-4xCO2,NCC_NorESM2-LM_r1i1p1f1_co2mass_1pctCO2,NCC_NorESM2-LM_r1i1p1f1_co2mass_abrupt-4xCO2,NCC_NorESM2-MM_r1i1p1f1_co2mass_1pctCO2,NCC_NorESM2-MM_r1i1p1f1_co2mass_abrupt-4xCO2,NOAA-GFDL_GFDL-CM4_r1i1p1f1_co2mass_1pctCO2,NOAA-GFDL_GFDL-ESM4_r1i1p1f1_co2mass_1pctCO2,NOAA-GFDL_GFDL-ESM4_r1i1p1f1_co2mass_abrupt-4xCO2,SNU_SAM0-UNICON_r1i1p1f1_co2mass_1pctCO2,SNU_SAM0-UNICON_r1i1p1f1_co2mass_abrupt-4xCO2
2278,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,,,,,,,,,,,,,,,,8852205709001940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
